XP_036585254.1	1230	Chitin_synth_2	4.4e-288	3	527	669	1192	667	1192	chitin synthase 4 [Colletotrichum truncatum]
XP_012187686.1	1486	Chitin_synth_2	4.5e-288	2	527	652	1176	651	1176	glycosyltransferase [Pseudozyma hubeiensis SY62]
XP_003070581.1	1216	Chitin_synth_2	5.8e-288	3	527	662	1185	660	1185	chitin synthase 4 [Coccidioides posadasii C735 delta SOWgp]
XP_033764620.1	1168	Chitin_synth_2	6.2e-288	2	527	632	1154	631	1154	Chs3 [Saccharomyces paradoxus]
XP_016290604.2	1601	Chitin_synth_2	6.7e-288	2	527	768	1292	767	1292	Cytochrome b5-like heme/steroid binding domain protein [Kalmanozyma brasiliensis GHG001]
XP_038748551.1	1189	Chitin_synth_2	6.9e-288	3	527	628	1151	626	1151	uncharacterized protein CkaCkLH20_03323 [Colletotrichum karsti]
XP_008093388.1	1224	Chitin_synth_2	7e-288	3	527	664	1187	662	1187	chitin synthase [Colletotrichum graminicola M1.001]
XP_056080381.1	1168	Chitin_synth_2	7.2e-288	2	527	632	1154	631	1154	uncharacterized protein SMKI_02G1320 [Saccharomyces mikatae IFO 1815]
XP_009228348.1	1231	Chitin_synth_2	1.2e-287	3	527	663	1186	661	1186	chitin synthase 4  variant [Gaeumannomyces tritici R3-111a-1]
XP_009228347.1	1237	Chitin_synth_2	1.2e-287	3	527	669	1192	667	1192	chitin synthase 4 [Gaeumannomyces tritici R3-111a-1]
XP_001241603.2	1241	Chitin_synth_2	1.3e-287	3	526	662	1184	660	1185	chitin synthase 4 [Coccidioides immitis RS]
XP_040731877.1	1222	Chitin_synth_2	1.4e-287	3	527	665	1188	663	1188	uncharacterized protein BHQ10_003373 [Talaromyces amestolkiae]
XP_016227048.1	1214	Chitin_synth_2	1.4e-287	3	527	661	1184	659	1184	uncharacterized protein PV10_03128 [Exophiala mesophila]
XP_033658841.1	1219	Chitin_synth_2	1.4e-287	3	526	657	1183	655	1184	chitin synthase 4 [Westerdykella ornata]
XP_060314012.1	1228	Chitin_synth_2	1.5e-287	3	527	668	1191	666	1191	chitin synthase 4 [Colletotrichum costaricense]
XP_060369276.1	1228	Chitin_synth_2	1.5e-287	3	527	668	1191	666	1191	chitin synthase 4 [Colletotrichum acutatum]
XP_060389287.1	1228	Chitin_synth_2	1.5e-287	3	527	668	1191	666	1191	chitin synthase 4 [Colletotrichum tamarilloi]
XP_002543192.1	1205	Chitin_synth_2	1.8e-287	3	527	651	1174	649	1174	chitin synthase D [Uncinocarpus reesii 1704]
XP_003659404.1	1202	Chitin_synth_2	1.8e-287	3	527	644	1167	642	1167	glycosyltransferase family 2 protein [Thermothelomyces thermophilus ATCC 42464]
XP_001908903.1	1229	Chitin_synth_2	1.9e-287	4	527	666	1188	663	1188	uncharacterized protein PODANS_1_12340 [Podospora anserina S mat+]
XP_035335379.1	1228	Chitin_synth_2	2e-287	3	527	668	1191	666	1191	chitin synthase 4 [Colletotrichum scovillei]
XP_053055436.1	1228	Chitin_synth_2	2e-287	3	527	668	1191	666	1191	uncharacterized protein COL516b_000854 [Colletotrichum fioriniae]
XP_060342302.1	1228	Chitin_synth_2	2e-287	3	527	668	1191	666	1191	chitin synthase 4 [Colletotrichum paranaense]
XP_060431452.1	1209	Chitin_synth_2	2.1e-287	3	527	649	1172	647	1172	chitin synthase 4 [Colletotrichum godetiae]
XP_051310839.1	1219	Chitin_synth_2	2.2e-287	3	527	659	1181	657	1181	glycosyltransferase family 2 protein [Hypoxylon trugodes]
XP_007800720.1	1152	Chitin_synth_2	2.4e-287	4	527	596	1118	593	1118	Chitin synthase D [Endocarpon pusillum Z07020]
XP_033404752.1	1199	Chitin_synth_2	2.5e-287	3	527	641	1164	639	1164	chitin synthase D [Arthroderma uncinatum]
XP_029737669.1	1595	Chitin_synth_2	2.6e-287	2	527	763	1287	762	1287	hypothetical protein EX895_005224 [Sporisorium graminicola]
XP_054121810.1	1222	Chitin_synth_2	2.8e-287	3	527	665	1188	663	1188	uncharacterized protein EYB26_006559 [Talaromyces marneffei]
XP_016227049.1	1187	Chitin_synth_2	3e-287	3	526	661	1183	659	1184	hypothetical protein  variant [Exophiala mesophila]
XP_060447791.1	1228	Chitin_synth_2	3.5e-287	3	527	668	1191	666	1191	chitin synthase 4 [Colletotrichum phormii]
XP_016644417.1	1103	Chitin_synth_2	4.1e-287	3	527	539	1062	537	1062	Chitin synthase 4 [Scedosporium apiospermum]
XP_040717383.1	1222	Chitin_synth_2	4.7e-287	3	527	656	1179	654	1179	glycosyltransferase family 2 protein [Pseudomassariella vexata]
XP_057002551.1	1212	Chitin_synth_2	5e-287	3	527	656	1178	654	1178	Chitin synthase D [Penicillium subrubescens]
XP_009160199.1	1218	Chitin_synth_2	5e-287	3	527	661	1184	659	1184	chitin synthase 4 [Exophiala dermatitidis NIH/UT8656]
XP_002487472.1	1224	Chitin_synth_2	5.2e-287	3	527	667	1190	665	1190	chitin synthase F [Talaromyces stipitatus ATCC 10500]
XP_049142094.1	1228	Chitin_synth_2	6.8e-287	3	527	668	1191	666	1191	chitin synthase 4 [Colletotrichum lupini]
XP_060390322.1	1228	Chitin_synth_2	6.8e-287	3	527	668	1191	666	1191	chitin synthase 4 [Colletotrichum abscissum]
XP_060290650.1	1207	Chitin_synth_2	7.6e-287	3	527	651	1174	649	1174	chitin synthase-domain-containing protein [Lasiosphaeria miniovina]
XP_022474968.1	1226	Chitin_synth_2	8e-287	3	527	666	1189	664	1189	chitin synthase 4 [Colletotrichum orchidophilum]
XP_056767956.1	1211	Chitin_synth_2	8.5e-287	3	527	658	1180	656	1180	Chitin synthase D [Penicillium daleae]
XP_044711890.1	1222	Chitin_synth_2	9.4e-287	3	527	661	1184	659	1184	Chitin synthase 4 [Fusarium poae]
XP_056540744.1	1190	Chitin_synth_2	1.1e-286	3	527	635	1157	633	1157	Chitin synthase D [Penicillium canariense]
XP_033415710.1	1183	Chitin_synth_2	1.2e-286	2	527	632	1155	631	1155	chitin synthase D [Aspergillus lentulus]
XP_056519252.1	1247	Chitin_synth_2	1.2e-286	3	527	698	1220	696	1220	uncharacterized protein N7515_008678 [Penicillium bovifimosum]
XP_028467515.1	1766	Chitin_synth_2	1.4e-286	3	527	879	1402	877	1402	hypothetical protein SODALDRAFT_358123 [Sodiomyces alkalinus F11]
XP_031011254.1	1223	Chitin_synth_2	1.4e-286	3	527	661	1184	659	1184	uncharacterized protein FIESC28_10559 [Fusarium coffeatum]
XP_033688480.1	1222	Chitin_synth_2	1.4e-286	3	526	661	1187	659	1188	glycosyltransferase family 2 protein [Trematosphaeria pertusa]
XP_056086016.1	1168	Chitin_synth_2	1.5e-286	2	527	632	1154	631	1154	uncharacterized protein SKDI_02G1280 [Saccharomyces kudriavzevii IFO 1802]
XP_030998340.1	1228	Chitin_synth_2	1.5e-286	3	527	664	1187	662	1187	uncharacterized protein E0L32_003570 [Thyridium curvatum]
XP_013268496.1	1206	Chitin_synth_2	1.6e-286	3	527	650	1173	648	1173	uncharacterized protein Z518_09085 [Rhinocladiella mackenziei CBS 650.93]
XP_013311397.1	1217	Chitin_synth_2	1.6e-286	3	527	662	1185	660	1185	uncharacterized protein PV05_09600 [Exophiala xenobiotica]
XP_056838834.1	640	Chitin_synth_2	1.7e-286	3	526	75	596	73	597	uncharacterized protein N7510_001790 [Penicillium lagena]
XP_001262106.1	1183	Chitin_synth_2	1.7e-286	2	527	632	1155	631	1155	chitin synthase F [Aspergillus fischeri NRRL 181]
XP_033452525.1	1221	Chitin_synth_2	1.8e-286	2	526	657	1184	656	1185	glycosyltransferase family 2 protein [Didymella exigua CBS 183.55]
XP_009856426.1	1195	Chitin_synth_2	1.9e-286	3	527	625	1149	623	1149	chitin synthase [Neurospora tetrasperma FGSC 2508]
XP_049121969.1	1221	Chitin_synth_2	2e-286	3	527	657	1180	655	1180	glycosyltransferase family 2 protein [Hypoxylon fragiforme]
XP_056567582.1	1202	Chitin_synth_2	2e-286	3	527	653	1175	651	1175	uncharacterized protein N7489_008117 [Penicillium chrysogenum]
XP_011393274.1	1235	Chitin_synth_2	2e-286	3	527	665	1189	663	1189	chitin synthase 4  variant [Neurospora crassa OR74A]
XP_011393275.1	1235	Chitin_synth_2	2e-286	3	527	665	1189	663	1189	chitin synthase 4 [Neurospora crassa OR74A]
XP_057101750.1	1199	Chitin_synth_2	2e-286	3	527	652	1174	650	1174	uncharacterized protein N7529_001532 [Penicillium soppii]
XP_056469918.1	1205	Chitin_synth_2	2.1e-286	3	527	657	1179	655	1179	uncharacterized protein N7532_010011 [Penicillium argentinense]
XP_056749972.1	1206	Chitin_synth_2	2.1e-286	3	527	656	1178	654	1178	uncharacterized protein N7537_010250 [Penicillium hordei]
XP_056549152.1	1209	Chitin_synth_2	2.2e-286	3	527	657	1179	655	1179	Chitin synthase D [Penicillium cataractarum]
XP_022486450.1	1202	Chitin_synth_2	2.4e-286	3	527	652	1174	650	1174	hypothetical protein PENARI_c015G02664 [Penicillium arizonense]
XP_058375008.1	1202	Chitin_synth_2	2.4e-286	3	527	652	1174	650	1174	uncharacterized protein N7446_004931 [Penicillium canescens]
XP_040809221.1	1205	Chitin_synth_2	2.5e-286	3	527	656	1178	654	1178	uncharacterized protein PENSOL_c049G08617 [Penicillium solitum]
XP_002625288.1	1224	Chitin_synth_2	2.8e-286	3	527	669	1192	667	1192	chitin synthase 4 [Blastomyces gilchristii SLH14081]
XP_747364.1	1182	Chitin_synth_2	2.9e-286	2	527	631	1154	630	1154	chitin synthase F [Aspergillus fumigatus Af293]
XP_002557148.1	1202	Chitin_synth_2	3e-286	3	527	653	1175	651	1175	uncharacterized protein N7525_002206 [Penicillium rubens]
XP_057149435.1	1202	Chitin_synth_2	3e-286	3	527	653	1175	651	1175	uncharacterized protein N7519_007848 [Penicillium mononematosum]
XP_033544945.1	1224	Chitin_synth_2	3.1e-286	3	526	658	1184	656	1185	chitin synthase 4 [Lindgomyces ingoldianus]
XP_060285934.1	1216	Chitin_synth_2	3.4e-286	3	527	656	1179	654	1179	glycosyltransferase [Phialemonium atrogriseum]
XP_018223579.1	1168	Chitin_synth_2	3.8e-286	2	527	632	1154	631	1154	CHS3-like protein [Saccharomyces eubayanus]
XP_016262053.1	1219	Chitin_synth_2	3.9e-286	4	527	665	1187	662	1187	uncharacterized protein PV06_05444 [Exophiala oligosperma]
XP_045989258.1	1223	Chitin_synth_2	4.1e-286	3	527	661	1184	659	1184	chitin synthase-domain-containing protein [Fusarium flagelliforme]
XP_025588768.1	1222	Chitin_synth_2	4.6e-286	3	527	661	1184	659	1184	uncharacterized protein FVRRES_01560 [Fusarium venenatum]
XP_057053218.1	1211	Chitin_synth_2	4.7e-286	3	527	660	1182	658	1182	uncharacterized protein N7474_004407 [Penicillium riverlandense]
XP_009251814.1	1222	Chitin_synth_2	5e-286	3	527	661	1184	659	1184	hypothetical protein FPSE_00419 [Fusarium pseudograminearum CS3096]
XP_056966613.1	1138	Chitin_synth_2	5e-286	3	527	589	1111	587	1111	uncharacterized protein N7484_010472 [Penicillium longicatenatum]
XP_033562185.1	1208	Chitin_synth_2	5.1e-286	2	526	647	1174	646	1175	glycosyltransferase family 2 protein [Macroventuria anomochaeta]
XP_044714851.1	1104	Chitin_synth_2	5.4e-286	3	527	546	1069	544	1069	chitin synthase domain-containing protein [Hirsutella rhossiliensis]
XP_052997997.1	1218	Chitin_synth_2	5.4e-286	3	527	657	1179	655	1179	chitin synthase 4 [Diaporthe amygdali]
XP_046057148.1	1221	Chitin_synth_2	5.5e-286	3	527	661	1184	659	1184	chitin synthase-domain-containing protein [Fusarium redolens]
XP_056808973.1	1200	Chitin_synth_2	5.6e-286	3	527	652	1174	650	1174	uncharacterized protein N7506_010290 [Penicillium brevicompactum]
XP_043150008.1	1182	Chitin_synth_2	5.7e-286	2	527	631	1154	630	1154	chitin synthase  class 3 [Aspergillus udagawae]
XP_056725652.1	1129	Chitin_synth_2	6.1e-286	3	527	580	1102	578	1102	uncharacterized protein N7487_009342 [Penicillium crustosum]
XP_003838733.1	1427	Chitin_synth_2	6.3e-286	3	526	865	1391	863	1392	hypothetical protein LEMA_P024060.1 [Plenodomus lingam JN3]
XP_047853411.1	1222	Chitin_synth_2	6.4e-286	3	527	660	1182	658	1182	glycosyltransferase family 2 protein [Annulohypoxylon truncatum]
XP_044645592.1	1199	Chitin_synth_2	6.7e-286	3	527	638	1160	636	1160	chitin synthase CHS3 [Diaporthe batatas]
XP_046068125.1	1219	Chitin_synth_2	7e-286	3	527	664	1187	662	1187	chitin synthase [Talaromyces proteolyticus]
XP_043130511.1	1183	Chitin_synth_2	7.3e-286	2	527	632	1155	631	1155	chitin synthase  class 3 [Aspergillus viridinutans]
XP_018744246.1	1205	Chitin_synth_2	7.4e-286	3	527	643	1166	641	1166	chitin synthase 4 [Fusarium verticillioides 7600]
XP_003348269.1	1230	Chitin_synth_2	7.4e-286	3	527	661	1185	659	1185	uncharacterized protein SMAC_02767 [Sordaria macrospora k-hell]
XP_044686070.1	1222	Chitin_synth_2	7.6e-286	3	527	661	1184	659	1184	Chitin synthase 4 [Fusarium musae]
XP_018744245.1	1223	Chitin_synth_2	7.7e-286	3	527	661	1184	659	1184	chitin synthase 4 [Fusarium verticillioides 7600]
XP_051375623.1	1222	Chitin_synth_2	7.8e-286	2	527	658	1182	657	1182	glycosyltransferase family 2 protein [Durotheca rogersii]
XP_057071028.1	1205	Chitin_synth_2	8.7e-286	3	527	656	1178	654	1178	uncharacterized protein N7516_008036 [Penicillium verrucosum]
XP_033402558.1	1145	Chitin_synth_2	9.3e-286	3	525	596	1121	594	1123	glycosyltransferase family 2 protein [Aplosporella prunicola CBS 121167]
XP_003015559.1	1118	Chitin_synth_2	9.3e-286	3	526	578	1100	576	1101	uncharacterized protein ARB_05870 [Trichophyton benhamiae CBS 112371]
XP_033596610.1	1214	Chitin_synth_2	9.5e-286	3	526	655	1181	653	1182	chitin synthase 4 [Pseudovirgaria hyperparasitica]
XP_057132806.1	1203	Chitin_synth_2	9.7e-286	3	527	653	1175	651	1175	uncharacterized protein N7471_009204 [Penicillium samsonianum]
XP_056823526.1	1129	Chitin_synth_2	1e-285	3	527	583	1105	581	1105	uncharacterized protein N7477_005082 [Penicillium maclennaniae]
XP_018039227.1	1227	Chitin_synth_2	1e-285	3	526	660	1186	658	1187	uncharacterized protein CC84DRAFT_1115650 [Paraphaeosphaeria sporulosa]
XP_020129079.1	1248	Chitin_synth_2	1.1e-285	3	527	681	1207	679	1207	chitin synthase 4 [Diplodia corticola]
XP_018231761.1	1204	Chitin_synth_2	1.1e-285	3	527	643	1166	641	1166	chitin synthase 4 [Fusarium oxysporum f. sp. lycopersici 4287]
XP_018231762.1	1204	Chitin_synth_2	1.1e-285	3	527	643	1166	641	1166	chitin synthase 4 [Fusarium oxysporum f. sp. lycopersici 4287]
XP_041675979.1	1203	Chitin_synth_2	1.1e-285	3	527	643	1166	641	1166	putative chitin synthase CHS-4 [Fusarium mangiferae]
XP_037210756.1	1221	Chitin_synth_2	1.2e-285	3	527	661	1184	659	1184	chitin synthase 4 [Fusarium tjaetaba]
XP_031075800.1	1221	Chitin_synth_2	1.2e-285	3	527	661	1184	659	1184	putative chitin synthase CHS-4 [Fusarium proliferatum ET1]
XP_018231759.1	1222	Chitin_synth_2	1.2e-285	3	527	661	1184	659	1184	chitin synthase 4 [Fusarium oxysporum f. sp. lycopersici 4287]
XP_018231760.1	1222	Chitin_synth_2	1.2e-285	3	527	661	1184	659	1184	chitin synthase 4 [Fusarium oxysporum f. sp. lycopersici 4287]
XP_023424103.1	1221	Chitin_synth_2	1.2e-285	3	527	661	1184	659	1184	probable chitin synthase CHS-4 [Fusarium fujikuroi IMI 58289]
XP_024725446.1	1221	Chitin_synth_2	1.2e-285	3	527	660	1183	658	1183	glycosyltransferase family 2 protein [Amorphotheca resinae ATCC 22711]
XP_031043532.1	1223	Chitin_synth_2	1.2e-285	3	527	661	1184	659	1184	chitin synthase-domain-containing protein [Fusarium oxysporum Fo47]
XP_036536706.1	1221	Chitin_synth_2	1.2e-285	3	527	661	1184	659	1184	chitin synthase 4 [Fusarium subglutinans]
XP_045999494.1	1211	Chitin_synth_2	1.2e-285	2	526	651	1178	650	1179	chitin synthase-domain-containing protein [Boeremia exigua]
XP_047862753.1	1218	Chitin_synth_2	1.2e-285	3	527	656	1178	654	1178	glycosyltransferase family 2 protein [Daldinia vernicosa]
XP_007813853.1	1226	Chitin_synth_2	1.3e-285	3	527	666	1189	664	1189	chitin synthase 4 [Metarhizium acridum CQMa 102]
XP_003169425.1	1218	Chitin_synth_2	1.3e-285	3	527	661	1184	659	1184	chitin synthase D [Nannizzia gypsea CBS 118893]
XP_007816326.1	1226	Chitin_synth_2	1.4e-285	3	527	666	1189	664	1189	glycosyltransferase family 2 [Metarhizium robertsii ARSEF 23]
XP_003022217.1	1109	Chitin_synth_2	1.5e-285	3	526	577	1099	575	1100	uncharacterized protein TRV_03668 [Trichophyton verrucosum HKI 0517]
XP_003233699.1	1163	Chitin_synth_2	1.5e-285	3	527	606	1129	604	1129	chitin synthase CHS3 [Trichophyton rubrum CBS 118892]
XP_056938945.1	1206	Chitin_synth_2	1.7e-285	3	527	657	1179	655	1179	uncharacterized protein N7462_000689 [Penicillium macrosclerotiorum]
XP_033381711.1	1222	Chitin_synth_2	1.8e-285	3	527	655	1182	653	1182	glycosyltransferase family 2 protein [Aaosphaeria arxii CBS 175.79]
XP_018129945.1	1210	Chitin_synth_2	1.8e-285	3	527	660	1183	658	1183	chitin synthase  class [Pseudogymnoascus verrucosus]
XP_007715423.1	1214	Chitin_synth_2	1.9e-285	2	526	657	1184	656	1185	glycosyltransferase family 2 protein [Bipolaris zeicola 26-R-13]
XP_014559999.1	1214	Chitin_synth_2	1.9e-285	2	526	657	1184	656	1185	glycosyltransferase family 2 protein [Bipolaris victoriae FI3]
XP_056745137.1	1191	Chitin_synth_2	1.9e-285	3	527	645	1167	643	1167	uncharacterized protein N7443_003240 [Penicillium atrosanguineum]
XP_014081572.1	1213	Chitin_synth_2	1.9e-285	2	526	656	1183	655	1184	glycosyltransferase family 2 protein [Bipolaris maydis ATCC 48331]
XP_031072607.1	1204	Chitin_synth_2	1.9e-285	3	527	643	1166	641	1166	chitin synthase 4 [Fusarium odoratissimum NRRL 54006]
XP_031072608.1	1204	Chitin_synth_2	1.9e-285	3	527	643	1166	641	1166	chitin synthase 4 [Fusarium odoratissimum NRRL 54006]
XP_031072605.1	1222	Chitin_synth_2	2e-285	3	527	661	1184	659	1184	chitin synthase 4 [Fusarium odoratissimum NRRL 54006]
XP_031072606.1	1222	Chitin_synth_2	2e-285	3	527	661	1184	659	1184	chitin synthase 4 [Fusarium odoratissimum NRRL 54006]
XP_001276668.1	1187	Chitin_synth_2	2.2e-285	4	527	637	1158	634	1158	chitin synthase F [Aspergillus clavatus NRRL 1]
XP_007701324.1	1213	Chitin_synth_2	2.3e-285	2	526	656	1183	655	1184	glycosyltransferase family 2 protein [Bipolaris sorokiniana ND90Pr]
XP_056784279.1	1208	Chitin_synth_2	2.3e-285	3	527	660	1182	658	1182	uncharacterized protein N7478_000183 [Penicillium angulare]
XP_040679556.1	1225	Chitin_synth_2	2.4e-285	3	527	665	1188	663	1188	chitin synthase 4 [Metarhizium album ARSEF 1941]
XP_049965284.1	1206	Chitin_synth_2	2.4e-285	3	527	653	1175	651	1175	Chitin synthase D [Penicillium oxalicum]
XP_049164724.1	1216	Chitin_synth_2	2.4e-285	3	527	654	1177	652	1177	uncharacterized protein JN550_013332 [Neoarthrinium moseri]
XP_047823875.1	1222	Chitin_synth_2	2.8e-285	3	527	660	1182	658	1182	glycosyltransferase family 2 protein [Annulohypoxylon maeteangense]
XP_045954992.1	1222	Chitin_synth_2	2.8e-285	3	527	659	1182	657	1182	family 2 glycosyltransferase [Truncatella angustata]
XP_058320430.1	1200	Chitin_synth_2	2.9e-285	3	527	650	1172	648	1172	uncharacterized protein N7508_005886 [Penicillium antarcticum]
XP_045290768.1	1220	Chitin_synth_2	3e-285	2	527	664	1188	663	1188	chitin synthase [Histoplasma capsulatum G186AR]
XP_001542686.1	1220	Chitin_synth_2	3e-285	2	527	664	1188	663	1188	chitin synthase D [Histoplasma mississippiense (nom. inval.)]
XP_056527724.1	1211	Chitin_synth_2	3e-285	3	527	658	1180	656	1180	Fungal chitin synthase [Penicillium coprophilum]
XP_057083286.1	1207	Chitin_synth_2	3.2e-285	3	527	654	1176	652	1176	Fungal chitin synthase [Penicillium robsamsonii]
XP_058312663.1	1197	Chitin_synth_2	3.3e-285	3	527	651	1173	649	1173	uncharacterized protein N7498_000189 [Penicillium cinerascens]
XP_007682600.1	1215	Chitin_synth_2	3.3e-285	2	526	658	1185	657	1186	glycosyltransferase family 2 protein [Bipolaris oryzae ATCC 44560]
XP_056985077.1	1172	Chitin_synth_2	3.3e-285	3	526	650	1171	648	1172	uncharacterized protein N7511_003762 [Penicillium nucicola]
XP_033433692.1	1219	Chitin_synth_2	3.4e-285	3	527	656	1178	654	1178	Chitin synthase 4 [Daldinia childiae]
XP_056515622.1	1205	Chitin_synth_2	3.9e-285	3	527	655	1177	653	1177	uncharacterized protein NUU61_000188 [Penicillium alfredii]
XP_047789081.1	1218	Chitin_synth_2	4.2e-285	3	527	656	1178	654	1178	glycosyltransferase family 2 protein [Daldinia caldariorum]
XP_028499469.1	1177	Chitin_synth_2	4.3e-285	3	527	617	1140	615	1140	Chitin synthase  class 3 [Verticillium nonalfalfae]
XP_007828218.1	1222	Chitin_synth_2	4.4e-285	3	527	660	1183	658	1183	Chitin synthase 4 [Pestalotiopsis fici W106-1]
XP_018141592.1	1228	Chitin_synth_2	4.6e-285	3	527	668	1191	666	1191	chitin synthase D [Pochonia chlamydosporia 170]
XP_056803330.1	1204	Chitin_synth_2	4.9e-285	3	527	655	1177	653	1177	uncharacterized protein N7459_002290 [Penicillium hispanicum]
XP_043161374.1	1173	Chitin_synth_2	5e-285	2	527	622	1145	621	1145	chitin synthase  class 3 [Aspergillus pseudoviridinutans]
XP_049103301.1	1219	Chitin_synth_2	5.6e-285	3	527	656	1178	654	1178	glycosyltransferase family 2 protein [Daldinia decipiens]
XP_056786978.1	1191	Chitin_synth_2	5.7e-285	3	527	638	1160	636	1160	Chitin synthase D [Penicillium diatomitis]
XP_016241531.1	1219	Chitin_synth_2	6.3e-285	4	527	665	1187	662	1187	uncharacterized protein PV08_01895 [Exophiala spinifera]
XP_056497842.1	1189	Chitin_synth_2	6.3e-285	3	527	640	1162	638	1162	uncharacterized protein N7469_009159 [Penicillium citrinum]
XP_007737370.1	1211	Chitin_synth_2	6.6e-285	3	527	653	1176	651	1176	chitin synthase 4 [Capronia epimyces CBS 606.96]
XP_044694354.1	1201	Chitin_synth_2	6.8e-285	3	527	656	1179	654	1179	uncharacterized protein H6S33_001387 [Morchella sextelata]
XP_007724578.1	1214	Chitin_synth_2	7.1e-285	3	527	658	1181	656	1181	chitin synthase 4 [Capronia coronata CBS 617.96]
XP_014543968.1	1226	Chitin_synth_2	7.3e-285	3	527	666	1189	664	1189	chitin synthase 4  partial [Metarhizium brunneum ARSEF 3297]
XP_001216378.1	1193	Chitin_synth_2	7.7e-285	3	527	643	1165	641	1165	chitin synthase D [Aspergillus terreus NIH2624]
XP_001937901.1	1204	Chitin_synth_2	8.1e-285	3	525	670	1195	668	1197	chitin synthase 4 [Pyrenophora tritici-repentis Pt-1C-BFP]
XP_038926105.1	1198	Chitin_synth_2	8.2e-285	4	527	651	1172	648	1172	CAZyme family GT2 [Penicillium roqueforti]
XP_056997465.1	1198	Chitin_synth_2	8.5e-285	3	527	650	1172	648	1172	uncharacterized protein N7520_005324 [Penicillium odoratum]
XP_038792828.1	1218	Chitin_synth_2	8.9e-285	2	526	654	1181	653	1182	Chitin synthase [Ascochyta rabiei]
XP_016213912.1	1204	Chitin_synth_2	9.1e-285	3	527	651	1178	649	1178	uncharacterized protein PV09_04865 [Verruconis gallopava]
XP_043171247.1	1216	Chitin_synth_2	9.6e-285	2	526	659	1186	658	1187	uncharacterized protein ALTATR162_LOCUS7683 [Alternaria atra]
XP_013265987.1	1223	Chitin_synth_2	1.1e-284	4	527	667	1189	664	1189	chitin synthase 4 [Exophiala aquamarina CBS 119918]
XP_013281212.1	1228	Chitin_synth_2	1.1e-284	3	527	662	1186	660	1186	uncharacterized protein Z517_09850 [Fonsecaea pedrosoi CBS 271.37]
XP_022510139.1	1228	Chitin_synth_2	1.1e-284	3	527	662	1186	660	1186	hypothetical protein AYO21_07647 [Fonsecaea monophora]
XP_057046085.1	1199	Chitin_synth_2	1.2e-284	4	527	652	1173	649	1173	CAZyme family GT2 [Penicillium psychrosexuale]
